"﻿""Proximal",10ms,0.2Hz,"9.4GPM""","Distal,10ms,0.2Hz,9.4GPM","Proximal,10ms,0.25Hz,9.4GPM","Distal,10ms,0.25Hz,9.4GPM","Proximal,10ms,0.3Hz,9.4GPM","Distal,10ms,0.3Hz,9.4GPM","Proximal,10ms,0.35Hz,9.4GPM","Distal,10ms,0.35Hz,9.4GPM","Proximal,10ms,0.2Hz,7.3GPM","Distal,10ms,0.2Hz,7.3GPM","Proximal,10ms,0.25Hz,7.3GPM","Distal,10ms,0.25Hz,7.3GPM","Proximal,10ms,0.3Hz,7.3GPM","Distal,10ms,0.3Hz,7.3GPM","Proximal,10ms,0.35Hz,7.3GPM","Distal,10ms,0.35Hz,7.3GPM","Proximal,10ms,0.2Hz,5.4GPM","Distal,10ms,0.2Hz,5.4GPM","Proximal,10ms,0.25Hz,5.4GPM","Distal,10ms,0.25Hz,5.4GPM","Proximal,10ms,0.3Hz,5.4GPM","Distal,10ms,0.3Hz,5.4GPM","Proximal,10ms,0.35Hz,5.4GPM","Distal,10ms,0.35Hz,5.4GPM","Proximal,10ms,0.2Hz,2.8GPM","Distal,10ms,0.2Hz,2.8GPM","Proximal,10ms,0.25Hz,2.8GPM","Distal,10ms,0.25Hz,2.8GPM","Proximal,10ms,0.3Hz,2.8GPM","Distal,10ms,0.3Hz,2.8GPM","Proximal,10ms,0.35Hz,2.8GPM","Distal,10ms,0.35Hz,2.8GPM"
33.927,32.656,31.947,32.538,32.443,32.680,32.514,32.585,31.594,32.752,32.490,32.419,32.112,32.490,32.752,33.014,32.799,31.994,31.759,32.277,32.301,32.704,32.277,32.325,31.104,33.014,32.206,32.704,31.548,33.205,32.230,32.633
33.927,32.656,32.112,32.514,32.443,32.728,32.443,32.585,31.641,33.014,32.396,32.396,32.419,32.443,32.183,33.109,32.728,32.112,31.641,32.183,32.277,32.585,32.514,32.230,31.665,32.990,33.445,32.704,31.594,33.205,32.206,32.656
34.024,32.680,31.524,32.514,32.585,32.704,32.514,32.609,31.876,32.704,32.419,32.277,32.325,32.799,32.159,32.990,32.895,32.041,31.782,32.159,32.301,32.656,32.419,32.277,31.104,33.277,32.230,32.775,31.665,33.277,32.135,32.871
33.782,32.704,32.017,32.514,32.490,32.775,32.443,32.633,31.759,32.656,32.490,32.490,32.490,32.443,32.135,32.919,32.799,31.947,31.782,32.206,32.277,25.849,32.230,32.348,31.548,32.990,32.206,32.728,31.665,33.181,32.230,32.680
33.879,32.728,31.970,32.562,32.419,32.704,32.514,32.585,32.728,32.704,31.665,32.396,34.316,32.656,32.206,32.990,32.919,32.041,31.735,32.277,32.112,32.799,32.301,32.206,31.594,31.197,32.135,32.656,31.571,33.181,32.206,32.656
33.952,32.704,32.041,32.490,32.419,32.704,32.443,32.585,31.900,32.704,32.490,32.277,32.301,32.301,32.065,32.919,32.704,31.947,31.665,32.159,32.348,32.396,32.159,32.159,31.407,33.014,32.206,32.656,31.759,33.181,32.183,32.656
33.831,32.680,32.065,32.562,32.443,32.704,32.490,32.609,31.829,29.306,32.609,31.641,32.301,32.514,32.159,32.966,32.680,31.947,31.688,32.017,32.206,32.633,32.325,32.277,31.454,32.823,32.159,32.680,31.571,33.253,32.206,32.680
33.855,32.656,31.947,32.538,32.443,32.728,32.443,32.514,31.853,36.417,32.206,32.443,32.065,32.656,32.112,32.942,32.919,31.923,31.665,32.230,32.253,32.396,32.301,32.301,31.524,32.966,32.230,32.656,31.548,33.205,32.253,32.656
33.831,32.704,32.135,32.728,32.443,32.704,32.443,32.585,31.900,32.775,32.562,32.396,32.277,32.656,32.159,33.014,32.514,31.900,31.594,32.230,32.301,32.443,32.183,32.206,31.501,33.014,32.159,32.680,31.688,33.205,32.159,32.656
33.831,32.680,32.041,32.490,32.348,32.656,32.538,32.562,31.290,31.688,31.197,32.206,32.301,32.396,32.135,33.158,32.656,31.900,31.594,35.692,32.277,32.538,32.348,32.396,31.548,32.871,32.159,32.704,31.641,33.086,32.206,32.656
