"Proximal,10ms,0.2Hz,9.4GPM","Distal,10ms,0.2Hz,9.4GPM","Proximal,10ms,0.2Hz,8.6GPM","Distal,10ms,0.2Hz,8.6GPM","Proximal,10ms,0.2Hz,7.8GPM","Distal,10ms,0.2Hz,7.8GPM","Proximal,10ms,0.2Hz,6.7GPM","Distal,10ms,0.2Hz,6.7GPM","Proximal,10ms,0.2Hz,5.4GPM","Distal,10ms,0.2Hz,5.4GPM","Proximal,10ms,0.2Hz,3.9GPM","Distal,10ms,0.2Hz,3.9GPM","Proximal,10ms,0.2Hz,3.2GPM","Distal,10ms,0.2Hz,3.2GPM"
30.177,31.244,30.662,30.408,29.328,31.057,29.465,31.524,30.477,30.778,29.26,31.011,30.408,31.594
30.2,31.267,30.662,30.408,29.283,30.593,29.237,31.15,30.384,32.823,28.873,31.197,30.408,31.641
30.108,31.267,30.546,30.408,29.306,31.174,29.328,31.15,30.408,30.825,29.283,31.267,30.408,31.594
30.154,31.267,30.732,30.408,29.465,31.08,29.1,31.104,30.431,30.848,32.443,31.454,30.431,31.665
30.315,31.22,30.546,30.408,29.1,32.159,29.237,31.104,30.454,31.197,29.511,31.22,30.408,31.594
29.993,31.29,30.685,30.431,29.306,30.871,28.987,31.15,30.546,30.941,29.283,30.177,30.523,31.688
30.223,31.29,30.709,30.431,29.328,28.601,29.237,31.15,29.626,30.801,29.351,31.197,30.57,31.806
30.154,31.22,30.639,31.15,28.623,31.15,29.306,31.104,30.477,31.407,29.328,31.104,30.523,31.665
30.2,31.197,30.709,30.408,29.511,30.987,29.237,31.127,30.732,30.941,29.442,30.848,30.523,31.594
30.154,31.174,30.639,30.523,29.306,31.104,29.237,31.104,30.546,30.918,29.465,31.29,30.546,31.759
30.292,31.22,32.017,30.477,29.306,31.011,29.306,31.127,30.408,31.267,29.146,31.267,30.523,31.641
30.246,31.174,30.778,30.431,29.283,31.244,29.26,31.104,30.384,31.104,29.397,31.197,30.546,31.688
29.809,31.174,30.662,30.431,29.306,31.454,29.306,31.104,30.546,30.894,29.511,30.987,30.523,31.641
30.269,31.22,30.755,30.454,29.26,32.23,30.848,31.127,30.5,30.778,29.603,31.244,30.616,31.594
30.2,31.15,30.801,30.662,29.26,30.755,29.283,31.15,30.523,30.941,29.397,31.876,30.639,31.759
36.619,31.15,30.778,30.408,29.671,31.034,29.306,31.267,30.384,31.034,29.328,31.197,30.685,31.594
30.246,31.15,30.709,30.408,29.191,31.876,29.306,31.08,30.709,30.894,29.283,31.267,30.639,31.665
30.269,31.15,30.778,30.408,29.306,30.662,28.555,31.127,30.616,30.987,29.442,31.08,30.709,31.571
30.269,31.15,30.894,30.454,29.237,30.987,29.283,31.011,30.523,31.104,29.42,31.9,30.709,31.571
30.292,31.15,30.732,30.477,29.351,31.011,29.42,31.127,30.57,31.15,29.306,30.292,30.894,31.641
30.2,30.871,30.801,30.408,28.941,31.08,29.374,31.104,30.408,31.057,29.557,31.314,30.825,31.477
30.246,31.127,30.778,30.454,29.511,30.918,29.374,31.15,30.639,30.941,29.649,31.923,30.755,31.641
30.292,31.08,30.825,30.408,29.306,30.987,29.351,31.127,30.062,30.778,29.465,31.08,30.616,31.594
30.362,31.197,30.825,30.477,28.964,31.011,29.442,31.104,30.825,30.987,29.534,30.941,30.755,31.618
30.362,31.08,30.801,30.431,29.306,30.987,29.397,31.15,30.616,30.477,29.671,31.454,30.801,31.524
30.292,31.15,34.413,30.431,29.283,30.987,29.442,31.057,30.778,30.871,29.42,31.267,30.778,31.571
30.338,31.104,30.825,30.431,29.328,30.987,29.465,31.127,30.616,30.941,29.009,31.034,30.918,31.688
30.338,31.127,30.801,30.408,29.306,30.987,29.465,31.15,30.154,31.034,29.374,31.15,30.871,31.876
30.338,31.15,30.848,30.523,29.465,30.778,29.351,31.15,30.523,30.848,29.603,32.041,30.848,31.665
30.384,31.104,30.848,30.269,29.306,31.15,29.465,31.08,30.987,30.918,28.828,31.36,30.918,31.548
30.362,31.034,30.871,30.477,28.987,30.016,29.374,31.08,30.408,31.244,29.534,31.267,30.987,31.665
30.384,31.688,30.825,30.431,29.237,30.987,29.557,31.08,30.57,30.755,28.918,31.197,31.011,31.782
30.408,31.057,30.894,30.5,29.328,30.941,29.58,31.104,30.662,30.825,29.557,31.29,30.987,31.665
30.408,31.011,30.941,30.431,28.941,30.338,29.58,31.08,30.523,30.941,29.649,31.22,30.848,31.571
30.384,30.941,29.671,30.454,29.306,30.871,29.649,31.034,30.639,31.314,28.555,31.244,31.08,31.688
30.362,30.662,31.034,30.546,29.306,30.848,29.671,31.127,30.662,30.848,29.557,31.15,31.057,31.594
30.384,30.941,30.894,30.408,29.442,30.987,29.649,25.121,30.431,31.011,29.649,31.197,31.011,31.548
30.362,31.011,30.941,30.5,29.397,30.918,29.671,31.15,30.709,31.174,28.895,31.314,31.15,31.594
30.408,31.011,30.918,30.477,29.283,30.918,29.671,31.034,30.408,31.314,29.603,31.267,31.08,31.011
30.362,30.662,30.894,30.477,29.351,30.941,29.694,31.127,30.408,30.987,29.671,31.314,31.127,31.594
30.085,30.662,31.08,30.523,29.374,31.524,29.671,31.127,30.57,30.894,29.763,31.29,31.104,31.665
29.786,30.755,30.941,30.523,29.511,30.894,29.671,27.451,30.732,30.987,29.649,31.29,31.15,31.641
30.039,30.431,30.941,30.523,29.26,30.871,29.717,31.104,30.154,30.778,29.671,31.22,31.15,31.548
30.408,30.616,31.011,30.431,29.351,30.778,29.717,30.848,31.994,30.941,29.649,31.314,31.15,31.594
30.016,30.709,31.104,30.593,29.42,31.15,29.717,31.08,30.108,30.918,29.671,31.314,31.174,31.594
30.108,30.825,31.011,30.593,28.578,30.941,29.809,30.987,30.546,31.197,29.671,31.267,31.197,31.524
29.993,30.755,31.034,30.546,29.397,30.778,29.786,31.034,30.477,31.501,29.649,31.244,31.15,31.641
30.338,30.57,30.362,30.616,29.374,30.801,29.832,31.104,30.616,31.337,29.671,31.454,31.15,31.524
30.454,30.477,31.034,30.616,29.465,30.941,29.832,30.918,30.616,31.15,29.626,31.22,31.197,31.407
30.454,30.546,30.987,30.57,29.442,30.362,29.878,31.104,30.639,30.778,29.671,31.314,31.174,31.641
30.154,30.431,31.127,30.431,29.534,30.894,29.832,31.104,30.778,30.941,29.878,31.267,31.197,31.524
30.338,30.016,30.941,30.616,29.511,30.941,29.97,30.941,30.639,31.034,29.671,31.314,31.267,31.665
30.016,30.639,31.057,30.639,29.465,30.825,29.97,31.034,30.778,32.112,29.671,31.22,31.197,31.594
30.292,30.662,31.104,30.639,29.649,30.894,29.924,31.104,30.477,31.034,29.671,31.267,31.29,31.641
30.154,30.408,31.011,30.616,29.557,30.108,29.924,31.034,30.801,31.011,29.694,31.314,31.384,31.641
30.177,33.421,30.755,30.616,29.557,30.987,29.97,31.08,30.732,30.778,29.671,31.267,31.29,31.594
30.477,30.431,31.197,30.685,29.374,30.987,29.74,31.011,30.778,31.011,29.694,31.314,31.36,31.571
30.085,30.616,31.15,30.662,29.671,30.848,29.993,31.08,30.662,31.104,29.694,31.314,31.314,31.571
30.154,30.732,31.15,30.709,29.603,30.848,29.717,31.011,30.662,31.15,29.671,31.36,31.36,31.571
30.338,30.408,31.034,30.57,29.626,30.801,30.085,31.011,30.801,31.36,29.763,31.36,31.454,31.594
30.177,30.616,31.127,30.662,29.626,30.778,30.016,31.034,30.616,30.987,29.717,31.29,31.314,31.571
30.177,30.825,30.848,30.755,29.603,30.894,30.2,31.034,30.523,29.786,29.694,31.29,31.384,31.641
30.131,30.384,31.127,30.732,29.626,30.918,30.062,31.641,30.408,28.465,29.832,31.29,31.477,31.665
30.362,30.408,31.011,30.408,29.534,30.801,30.177,31.011,30.154,30.941,29.74,31.36,31.431,31.665
30.2,30.894,31.127,30.825,29.557,30.755,30.154,30.987,30.732,30.918,29.786,31.314,31.454,31.594
30.2,30.477,31.15,30.639,29.465,30.801,30.2,31.034,30.57,31.15,29.763,31.29,31.477,31.524
30.477,30.477,31.15,30.709,28.737,30.523,30.2,31.011,30.987,30.941,29.74,31.384,31.454,31.594
30.362,30.639,31.174,30.755,31.712,30.825,30.292,31.08,30.848,31.011,29.809,31.29,31.641,31.641
30.2,31.22,31.15,30.825,29.649,30.778,30.246,31.011,30.639,31.36,30.431,31.314,31.524,31.571
30.016,30.408,31.08,30.755,29.671,30.801,30.269,31.08,30.709,31.034,29.901,31.314,31.501,31.618
30.523,30.477,31.15,30.918,29.901,30.801,30.292,31.034,30.755,29.878,29.832,31.314,31.477,31.594
30.108,30.616,31.15,30.755,29.603,30.778,30.292,30.941,30.616,30.918,29.901,31.22,31.548,31.641
30.269,30.408,31.15,30.778,29.832,30.801,30.338,31.011,30.639,30.941,29.924,31.314,31.548,31.571
30.085,30.825,31.127,30.709,29.717,30.384,30.384,30.987,30.848,30.755,30.016,31.384,31.571,31.594
30.338,30.408,31.431,30.801,29.694,30.709,30.362,31.011,30.362,30.431,29.947,31.384,31.641,31.524
30.57,30.546,31.15,30.801,29.649,30.801,30.384,31.011,30.825,30.755,29.878,31.29,31.524,31.524
30.246,30.477,31.15,30.801,29.671,30.639,24.528,31.034,30.801,30.964,29.351,31.36,31.618,31.548
30.338,30.454,31.197,30.801,29.649,30.732,30.408,31.034,30.755,31.314,30.039,31.314,31.641,31.524
30.523,30.246,31.174,30.755,29.694,30.755,30.408,30.825,30.454,30.941,29.924,31.36,31.665,31.641
30.108,30.801,30.848,30.5,29.97,30.755,30.408,31.011,30.778,30.941,30.016,32.277,31.618,31.594
30.338,24.222,30.964,30.523,29.671,30.477,30.408,31.034,30.662,30.894,29.97,31.314,31.501,31.594
30.039,30.523,30.454,30.431,29.694,30.778,30.477,31.011,30.755,31.08,30.039,31.431,31.641,31.594
29.603,30.384,30.918,30.616,29.74,30.801,30.408,30.918,31.034,31.127,30.062,31.314,31.594,31.594
30.292,30.408,30.825,30.755,29.694,30.755,29.671,30.918,30.662,29.832,30.639,31.314,31.571,31.571
30.2,30.477,30.918,30.685,29.763,30.755,30.477,31.08,30.57,30.384,30.177,31.314,31.735,31.548
30.408,30.338,30.987,30.523,29.671,30.755,29.603,30.918,30.755,31.034,30.108,31.384,31.665,31.571
30.454,30.454,30.408,31.876,29.809,30.825,30.523,30.918,30.662,30.987,30.085,31.384,31.665,31.641
30.292,30.662,31.15,30.477,29.671,30.755,30.546,30.964,30.778,30.941,30.108,31.431,31.735,31.454
30.384,30.662,30.894,30.801,29.74,29.924,30.546,30.987,30.778,31.034,30.177,31.431,31.641,31.594
30.408,30.408,31.034,30.662,29.786,30.709,30.546,30.987,29.924,31.011,30.177,31.384,31.571,31.571
29.465,30.338,31.127,30.523,29.786,27.205,30.477,30.755,31.034,31.034,30.246,29.947,31.759,31.548
30.362,30.616,31.034,30.57,29.809,30.709,30.431,30.941,30.801,31.011,30.2,31.407,31.407,31.197
30.269,30.408,30.918,30.408,29.832,30.709,33.638,30.941,30.848,30.639,30.177,31.36,31.36,31.267
30.709,30.778,30.941,30.593,29.809,30.732,30.454,30.848,30.732,31.011,30.177,31.384,31.806,31.384
30.384,30.384,31.011,30.709,29.809,30.732,30.685,30.871,30.987,31.034,30.269,31.36,31.407,31.174
30.408,30.546,31.011,29.671,30.292,30.755,30.662,30.778,30.778,30.755,30.338,31.594,31.594,31.15
30.408,30.338,31.011,30.454,29.809,30.709,30.57,31.011,30.755,30.825,30.292,31.314,31.641,31.197
30.085,30.108,30.918,30.685,29.924,30.709,30.685,30.918,30.685,30.918,30.315,31.011,31.548,31.454
30.778,30.454,31.011,30.662,29.901,30.709,30.778,30.894,30.639,30.778,30.292,31.407,31.22,31.384
30.408,30.384,31.524,30.732,29.97,30.755,30.709,30.894,30.871,30.732,30.384,31.407,31.548,31.267
30.408,30.454,30.778,30.616,29.993,30.662,30.801,30.894,30.662,30.987,30.362,31.384,31.524,31.174
30.431,29.374,31.08,30.732,30.431,30.709,30.662,30.894,30.431,30.941,30.338,31.407,31.454,31.197
30.801,29.557,31.947,30.57,29.97,30.709,30.732,30.941,30.2,30.848,30.662,31.29,31.29,31.011
30.384,30.408,31.011,30.801,30.085,31.618,30.825,30.848,30.57,30.918,30.408,31.384,31.407,31.15
30.616,30.454,30.871,30.778,29.924,30.709,30.755,30.825,30.662,30.941,30.408,31.431,31.384,31.197
30.269,31.15,30.894,30.616,30.016,30.709,30.755,30.918,33.782,30.941,30.384,31.314,31.594,31.454
30.732,30.408,31.08,30.454,30.016,30.732,30.778,30.848,31.501,30.918,30.431,31.384,31.665,31.127
30.523,30.662,30.848,30.685,30.016,30.662,30.778,30.848,30.639,30.987,30.431,31.384,31.548,31.22
30.709,30.755,31.501,30.801,30.062,31.034,30.825,30.848,30.778,31.034,30.408,31.407,31.782,31.15
30.408,30.408,30.848,30.941,30.085,30.662,30.825,30.778,30.732,28.941,30.431,31.36,31.524,31.197
30.408,30.431,30.941,30.778,30.085,30.662,30.801,30.825,31.454,30.292,30.431,31.384,31.454,31.127
30.523,30.546,30.941,30.755,30.108,30.639,30.825,30.825,30.57,30.894,30.477,31.384,31.454,31.15
30.431,30.408,31.197,30.825,30.108,30.546,30.755,30.801,30.662,30.894,30.477,31.407,31.594,31.314
30.431,30.408,31.174,31.174,30.154,30.709,30.801,30.848,30.57,30.918,30.454,31.057,31.688,30.987
30.269,30.546,30.871,31.011,30.154,30.639,30.894,30.848,31.15,31.97,30.454,31.384,31.571,31.267
33.062,30.384,31.08,30.755,30.177,30.639,29.626,30.801,31.174,31.548,29.534,31.314,31.501,31.15
30.454,30.062,31.197,30.755,30.269,30.685,30.941,30.848,31.314,31.876,30.546,31.407,31.641,31.267
30.454,30.523,31.08,30.755,30.269,39.887,30.941,30.848,31.244,31.501,30.477,31.22,31.477,31.244
30.523,30.454,31.15,30.778,30.2,30.408,30.871,30.778,31.15,31.641,30.546,31.407,32.041,31.127
30.477,28.85,31.15,30.639,30.269,30.662,30.755,30.5,31.034,31.501,30.546,31.384,31.431,31.22
30.755,30.408,30.941,30.685,30.338,30.639,30.778,30.57,31.454,31.665,30.57,31.477,31.688,31.36
30.616,30.039,30.918,30.384,30.269,30.662,32.562,30.639,31.127,31.9,30.616,31.15,31.594,31.15
30.987,30.408,31.15,30.778,30.246,30.639,30.709,30.546,31.104,31.571,30.57,31.477,34.17,31.22
30.732,30.431,31.501,30.848,29.97,30.662,30.732,30.408,31.15,31.454,30.639,31.407,32.017,31.08
30.431,30.825,30.871,30.639,30.338,30.662,30.778,30.408,31.36,31.384,30.616,31.454,31.688,30.964
30.454,30.408,31.407,30.894,30.338,30.778,30.825,30.616,31.15,31.688,30.662,31.477,31.571,31.127
30.825,30.523,31.127,30.941,30.246,30.662,30.755,30.454,31.127,31.618,30.685,31.501,31.876,31.15
29.901,30.709,31.127,30.778,30.362,30.546,31.15,30.685,31.127,31.127,30.616,31.431,31.548,31.407
30.755,30.408,30.778,30.662,30.384,30.57,30.616,30.431,30.894,32.135,30.755,31.407,31.665,31.314
30.5,30.384,31.15,30.57,30.639,30.755,30.546,30.384,31.15,30.941,30.662,31.501,31.618,31.267
30.523,29.924,31.15,30.755,30.338,30.662,30.778,30.408,31.08,31.501,30.755,31.454,31.548,31.174
30.408,30.408,29.58,30.57,30.384,30.57,30.778,30.616,31.29,31.501,30.546,31.501,31.923,31.15
30.477,30.5,31.15,31.011,30.408,30.616,30.778,30.154,30.894,31.407,30.685,31.454,31.641,30.778
30.755,30.778,31.15,23.763,30.408,30.685,31.104,30.177,31.127,30.408,30.662,31.454,31.594,31.174
30.616,30.755,31.104,30.778,30.408,30.662,30.523,30.57,31.104,31.501,30.732,31.454,31.688,31.104
30.5,31.15,31.15,30.778,30.408,30.639,30.778,30.431,30.778,31.477,31.501,31.477,31.759,31.197
30.57,30.5,31.08,30.848,30.431,30.662,30.709,30.477,31.08,31.384,30.755,31.454,31.641,31.29
30.431,30.362,31.174,30.755,30.408,30.639,30.57,30.454,31.127,31.477,30.755,31.407,31.477,31.29
30.477,30.778,31.15,30.941,30.408,30.639,32.112,30.57,31.08,31.477,30.755,31.477,31.594,30.246
30.523,30.362,31.15,30.825,30.408,30.593,30.941,30.384,31.15,31.501,30.755,31.477,31.688,31.08
30.546,30.431,31.127,30.848,30.431,30.593,30.755,30.431,31.08,31.524,30.778,31.454,31.853,31.127
30.57,30.801,31.127,30.825,30.408,30.546,30.709,30.941,33.397,31.15,30.732,31.314,31.806,31.15
30.685,30.408,31.15,30.825,30.431,30.57,30.778,30.5,31.034,31.524,30.709,31.501,31.688,31.15
30.546,30.246,31.011,31.15,30.431,30.57,30.894,30.431,31.104,31.431,30.778,31.501,30.941,31.22
30.662,30.477,31.524,30.408,30.431,30.709,30.755,30.431,31.15,31.454,30.755,31.501,31.806,31.407
30.662,30.408,30.894,30.755,30.408,30.5,31.174,30.408,31.127,31.454,30.778,31.454,32.041,31.22
30.546,30.57,31.057,30.778,30.408,30.616,30.918,30.408,30.987,31.454,30.801,31.501,31.548,31.36
30.755,30.408,31.104,30.894,30.477,30.801,30.801,30.546,31.127,31.454,30.778,31.454,31.735,31.407
30.639,30.616,31.15,30.918,30.477,30.639,31.034,30.292,31.127,31.477,30.825,31.407,31.829,32.348
30.523,30.755,30.894,30.825,30.5,30.639,31.034,30.246,31.08,31.501,30.801,31.501,31.759,30.941
30.732,30.408,30.941,31.15,30.546,30.616,31.034,30.454,31.15,31.501,30.801,31.407,31.688,31.524
30.685,30.154,31.22,30.801,30.454,30.546,30.801,30.454,31.011,31.501,30.871,31.524,31.806,31.174
30.918,30.384,31.104,31.384,30.431,30.57,30.801,30.616,30.825,31.477,30.709,31.477,31.876,31.197
30.732,30.825,31.034,31.127,30.57,30.662,31.104,30.062,30.987,31.431,30.825,31.431,31.876,31.197
30.871,30.454,30.918,30.918,30.546,30.639,30.941,30.477,31.034,31.477,30.801,31.454,31.9,31.15
30.778,30.384,31.127,30.778,30.523,30.616,31.034,30.408,31.08,31.454,30.778,31.407,31.9,31.08
30.778,30.523,31.174,30.801,30.454,30.57,31.034,30.292,30.801,31.477,30.848,31.407,31.9,28.533
30.778,30.477,30.778,30.848,30.57,30.662,30.801,30.616,30.987,31.501,30.894,31.477,31.97,31.011
30.778,29.671,30.987,30.685,30.546,30.639,31.127,30.477,30.825,31.454,30.57,31.15,31.688,31.384
30.801,30.408,31.127,30.848,30.57,30.662,31.127,30.918,30.778,31.454,30.662,31.197,31.688,31.15
30.825,29.671,31.08,29.603,30.523,31.759,31.057,30.477,30.801,31.477,30.57,31.15,31.9,31.15
30.639,30.246,31.15,30.362,30.523,30.755,30.941,30.5,30.941,31.477,30.593,31.15,31.9,30.408
30.825,30.384,31.104,30.918,30.523,30.616,30.825,30.454,30.987,31.407,30.593,31.104,32.301,31.267
30.918,30.384,31.127,30.941,30.616,30.639,30.2,31.477,30.801,31.314,30.616,30.894,31.9,31.174
30.685,30.269,31.15,30.408,30.57,30.546,31.127,30.408,30.778,31.501,30.662,31.197,31.782,31.197
30.941,30.338,31.15,30.918,30.616,30.639,31.034,30.523,30.825,31.384,30.732,31.127,31.806,31.618
30.987,30.338,31.15,30.778,30.523,30.662,31.15,30.362,30.755,30.918,30.593,31.15,31.9,31.22
30.755,30.408,31.15,30.894,30.546,30.477,30.825,30.408,30.825,31.454,30.616,28.261,31.9,31.407
31.08,30.362,31.15,31.524,30.57,30.709,31.034,30.246,30.755,31.384,30.57,31.9,33.686,31.244
31.011,30.016,31.08,30.894,30.616,30.662,31.08,30.546,30.778,31.267,30.639,31.267,32.112,31.501
31.806,30.408,30.292,30.894,30.57,30.639,31.034,30.408,30.732,31.548,30.709,26.714,31.97,31.267
30.941,30.454,31.15,30.709,30.57,30.709,30.918,30.362,30.639,31.36,30.709,31.15,31.97,31.853
30.941,30.408,31.011,30.778,30.338,30.639,30.848,30.639,30.732,31.36,30.616,31.501,31.947,31.15
31.011,30.408,31.244,31.501,30.662,30.662,31.15,30.408,30.662,31.947,30.709,31.15,32.775,31.22
31.127,30.408,31.08,30.362,30.616,30.639,31.314,30.408,30.639,31.407,30.662,31.454,31.9,31.15
31.15,30.384,31.15,30.848,30.918,31.9,31.22,30.408,30.685,31.454,30.546,31.15,31.9,31.174
31.034,30.384,30.778,30.918,30.709,30.685,31.057,30.292,30.639,31.384,30.755,31.08,31.947,31.314
31.104,30.408,31.501,31.104,30.639,30.709,30.987,30.57,30.616,31.407,30.57,31.127,32.112,31.174
31.104,29.901,31.15,30.825,30.639,30.616,31.923,30.384,30.546,31.384,30.431,31.08,31.9,31.174
31.407,30.408,31.034,30.871,28.216,30.616,30.918,30.408,30.709,31.407,30.755,31.197,31.9,31.174
31.011,30.384,31.15,30.894,30.408,30.639,32.348,30.408,30.778,31.477,30.454,31.174,31.923,31.08
31.127,30.408,31.15,32.823,30.57,30.639,31.15,30.477,30.523,31.384,30.732,30.894,32.206,31.034
31.127,30.408,31.104,30.755,30.639,30.616,31.034,30.384,30.57,31.36,30.755,31.15,32.112,31.267
31.15,30.408,31.197,30.825,30.662,30.616,30.941,30.431,30.408,31.36,31.15,30.778,31.923,31.454
31.127,30.408,31.08,30.778,30.639,30.616,31.127,30.338,30.523,31.29,30.732,31.314,32.277,31.174
31.15,30.408,30.384,30.801,30.662,30.662,31.104,30.894,30.477,31.314,30.639,31.104,31.9,31.15
31.011,30.408,31.011,31.034,30.709,30.639,31.15,30.338,30.408,31.384,30.755,30.801,32.065,31.337
31.104,30.431,31.034,30.454,30.709,30.685,30.778,30.408,30.454,31.384,30.639,31.15,32.041,31.477
31.08,30.408,30.801,30.639,30.918,30.685,30.918,30.431,30.454,31.407,30.894,30.964,32.183,31.197
31.104,30.778,31.08,30.987,30.709,30.616,31.127,30.477,30.408,31.384,30.639,31.08,31.994,31.22
31.08,30.408,30.477,31.011,31.057,30.639,31.127,30.616,30.431,31.174,29.169,31.011,34.976,31.477
31.08,30.477,31.22,30.871,30.408,30.362,31.15,30.431,30.431,31.407,30.546,31.688,32.065,31.9
31.127,30.616,31.127,30.848,30.408,30.408,31.641,30.454,30.616,31.477,30.848,31.524,32.041,31.22
31.104,30.477,31.15,30.292,30.408,30.408,31.104,30.662,31.29,31.314,30.662,31.314,32.301,31.267
31.174,30.454,30.987,30.362,30.431,30.408,31.08,30.2,30.408,31.407,30.848,31.267,31.641,31.267
31.15,30.477,31.197,30.755,30.362,30.408,31.011,30.616,30.408,31.36,30.709,31.197,32.112,31.431
31.127,30.477,30.408,31.057,30.384,30.292,33.133,30.384,30.408,31.36,30.778,31.15,32.112,31.197
31.08,30.431,31.034,30.825,30.477,30.477,31.174,30.755,30.384,31.314,30.477,31.174,32.301,31.267
31.15,30.523,31.15,32.23,30.292,30.431,31.15,30.523,30.338,31.407,30.825,31.127,32.728,31.22
31.197,30.57,31.15,30.894,30.246,30.755,31.244,30.408,30.362,31.36,31.407,31.267,31.994,31.174
31.15,30.546,31.011,31.011,30.454,30.408,31.314,30.408,31.034,31.384,30.755,31.174,32.348,31.197
31.15,30.523,31.011,30.848,30.2,30.408,31.15,26.225,30.292,31.384,31.174,31.22,31.97,31.174
30.871,30.523,30.894,31.011,30.616,30.362,31.15,30.408,30.338,31.407,30.755,31.267,32.159,31.15
31.15,30.639,30.755,31.011,30.709,30.384,31.174,30.477,30.384,31.384,30.825,31.174,32.017,31.22
31.15,30.454,31.571,32.538,30.431,30.408,31.15,33.952,30.269,31.407,30.848,31.548,32.017,31.36
31.15,30.57,31.524,31.594,29.947,30.408,31.267,30.732,30.269,31.384,30.848,31.384,32.159,30.778
30.732,30.616,31.665,31.267,30.454,30.408,31.174,30.408,30.2,32.065,30.825,31.011,32.065,31.29
31.127,30.593,31.384,31.477,30.755,30.431,31.15,30.408,30.2,31.384,30.894,31.29,32.135,30.825
31.15,30.685,31.641,31.034,30.408,30.709,31.174,30.477,30.2,31.29,30.755,31.174,32.041,31.011
31.174,30.616,31.524,31.594,30.408,30.431,31.034,30.269,30.246,31.314,31.08,30.477,32.49,31.174
31.15,30.57,31.548,31.829,30.616,29.763,31.15,29.97,30.2,31.384,31.104,31.29,31.665,31.15
31.15,30.685,31.22,31.454,30.408,30.408,31.15,30.825,30.108,31.314,30.987,31.407,32.159,31.923
31.15,30.662,31.641,31.407,30.5,29.786,31.197,29.717,30.108,31.267,30.709,30.918,32.443,31.548
31.15,30.662,31.571,31.36,23.262,30.732,31.15,30.523,30.154,31.174,31.174,31.127,32.443,31.571
31.15,30.685,31.759,31.314,30.639,30.338,30.848,30.477,30.154,31.197,30.778,31.08,32.112,31.29
31.15,30.685,31.29,31.524,30.269,30.408,31.034,30.477,30.177,31.267,30.894,31.104,32.301,31.197
31.15,30.639,31.501,31.477,30.5,30.408,31.314,30.408,30.062,30.477,30.755,31.15,32.68,31.923
31.15,30.732,31.524,31.501,30.477,30.477,31.22,30.616,30.108,31.15,30.964,31.15,32.253,31.244
31.197,30.755,31.501,31.127,30.523,30.778,31.127,30.408,30.085,31.29,30.894,31.197,32.656,31.9
31.15,30.778,30.477,31.524,30.408,30.408,31.174,30.016,30.039,31.36,30.801,30.964,32.68,31.9
31.15,31.197,31.524,31.594,30.454,30.57,31.384,30.131,30.062,31.244,30.801,31.034,32.68,31.876
31.15,30.778,31.384,31.314,30.384,30.454,31.15,30.431,30.085,31.267,30.825,31.15,32.609,31.9
31.127,30.755,31.524,31.524,30.384,30.431,31.15,30.408,29.993,31.314,31.127,30.987,32.585,31.923
